"date","year","month","day","doy","sea_ice_extent","site_name"
2017-11-18,2017,11,18,322,84245.454,"QHI"
2017-11-19,2017,11,19,323,84245.454,"QHI"
2017-11-20,2017,11,20,324,84245.454,"QHI"
2017-11-21,2017,11,21,325,84245.454,"QHI"
2017-11-22,2017,11,22,326,84245.454,"QHI"
2017-11-23,2017,11,23,327,84245.454,"QHI"
2017-11-24,2017,11,24,328,84245.454,"QHI"
2017-11-25,2017,11,25,329,84245.454,"QHI"
2017-11-26,2017,11,26,330,84245.454,"QHI"
2017-11-27,2017,11,27,331,84245.454,"QHI"
2017-11-28,2017,11,28,332,84245.454,"QHI"
2017-11-29,2017,11,29,333,84245.454,"QHI"
2017-11-30,2017,11,30,334,84245.454,"QHI"
2017-12-01,2017,12,1,335,84245.454,"QHI"
2017-12-02,2017,12,2,336,84245.454,"QHI"
2017-12-03,2017,12,3,337,84245.454,"QHI"
2017-12-04,2017,12,4,338,84245.454,"QHI"
2017-12-05,2017,12,5,339,84245.454,"QHI"
2017-12-06,2017,12,6,340,84245.454,"QHI"
2017-12-07,2017,12,7,341,84245.454,"QHI"
2017-12-08,2017,12,8,342,84245.454,"QHI"
2017-12-09,2017,12,9,343,84245.454,"QHI"
2017-12-10,2017,12,10,344,84245.454,"QHI"
2017-12-11,2017,12,11,345,84245.454,"QHI"
2017-12-12,2017,12,12,346,84245.454,"QHI"
2017-12-13,2017,12,13,347,84245.454,"QHI"
2017-12-14,2017,12,14,348,84245.454,"QHI"
2017-12-15,2017,12,15,349,84245.454,"QHI"
2017-12-16,2017,12,16,350,84245.454,"QHI"
2017-12-17,2017,12,17,351,84245.454,"QHI"
2017-12-18,2017,12,18,352,84245.454,"QHI"
2017-12-19,2017,12,19,353,84245.454,"QHI"
2017-12-20,2017,12,20,354,84245.454,"QHI"
2017-12-21,2017,12,21,355,84245.454,"QHI"
2017-12-22,2017,12,22,356,84245.454,"QHI"
2017-12-23,2017,12,23,357,84245.454,"QHI"
2017-12-24,2017,12,24,358,84245.454,"QHI"
2017-12-25,2017,12,25,359,84245.454,"QHI"
2017-12-26,2017,12,26,360,84245.454,"QHI"
2017-12-27,2017,12,27,361,84245.454,"QHI"
2017-12-28,2017,12,28,362,84245.454,"QHI"
2017-12-29,2017,12,29,363,84245.454,"QHI"
2017-12-30,2017,12,30,364,84245.454,"QHI"
2017-12-31,2017,12,31,365,84245.454,"QHI"
2018-01-01,2018,1,1,1,84245.454,"QHI"
2018-01-02,2018,1,2,2,84245.454,"QHI"
2018-01-03,2018,1,3,3,84245.454,"QHI"
2018-01-04,2018,1,4,4,84245.454,"QHI"
2018-01-05,2018,1,5,5,84245.454,"QHI"
2018-01-06,2018,1,6,6,84245.454,"QHI"
2018-01-07,2018,1,7,7,84245.454,"QHI"
2018-01-08,2018,1,8,8,84245.454,"QHI"
2018-01-09,2018,1,9,9,84245.454,"QHI"
2018-01-10,2018,1,10,10,84245.454,"QHI"
2018-01-11,2018,1,11,11,84245.454,"QHI"
2018-01-12,2018,1,12,12,84245.454,"QHI"
2018-01-13,2018,1,13,13,84245.454,"QHI"
2018-01-14,2018,1,14,14,84245.454,"QHI"
2018-01-15,2018,1,15,15,84245.454,"QHI"
2018-01-16,2018,1,16,16,84245.454,"QHI"
2018-01-17,2018,1,17,17,84245.454,"QHI"
2018-01-18,2018,1,18,18,84245.454,"QHI"
2018-01-19,2018,1,19,19,84245.454,"QHI"
2018-01-20,2018,1,20,20,84245.454,"QHI"
2018-01-21,2018,1,21,21,84245.454,"QHI"
2018-01-22,2018,1,22,22,84245.454,"QHI"
2018-01-23,2018,1,23,23,84245.454,"QHI"
2018-01-24,2018,1,24,24,84245.454,"QHI"
2018-01-25,2018,1,25,25,84245.454,"QHI"
2018-01-26,2018,1,26,26,84245.454,"QHI"
2018-01-27,2018,1,27,27,84245.454,"QHI"
2018-01-28,2018,1,28,28,84245.454,"QHI"
2018-01-29,2018,1,29,29,84245.454,"QHI"
2018-01-30,2018,1,30,30,84245.454,"QHI"
2018-01-31,2018,1,31,31,84245.454,"QHI"
2018-02-01,2018,2,1,32,84245.454,"QHI"
2018-02-02,2018,2,2,33,84245.454,"QHI"
2018-02-03,2018,2,3,34,84245.454,"QHI"
2018-02-04,2018,2,4,35,84245.454,"QHI"
2018-02-05,2018,2,5,36,84245.454,"QHI"
2018-02-06,2018,2,6,37,84245.454,"QHI"
2018-02-07,2018,2,7,38,84245.454,"QHI"
2018-02-08,2018,2,8,39,84245.454,"QHI"
2018-02-09,2018,2,9,40,84245.454,"QHI"
2018-02-10,2018,2,10,41,84245.454,"QHI"
2018-02-11,2018,2,11,42,84245.454,"QHI"
2018-02-12,2018,2,12,43,84245.454,"QHI"
2018-02-13,2018,2,13,44,84245.454,"QHI"
2018-02-14,2018,2,14,45,84245.454,"QHI"
2018-02-15,2018,2,15,46,84245.454,"QHI"
2018-02-16,2018,2,16,47,84245.454,"QHI"
2018-02-17,2018,2,17,48,84245.454,"QHI"
2018-02-18,2018,2,18,49,84245.454,"QHI"
2018-02-19,2018,2,19,50,84245.454,"QHI"
2018-02-20,2018,2,20,51,84245.454,"QHI"
2018-02-21,2018,2,21,52,84245.454,"QHI"
2018-02-22,2018,2,22,53,84245.454,"QHI"
2018-02-23,2018,2,23,54,84245.454,"QHI"
2018-02-24,2018,2,24,55,84245.454,"QHI"
2018-02-25,2018,2,25,56,84245.454,"QHI"
2018-02-26,2018,2,26,57,84245.454,"QHI"
2018-02-27,2018,2,27,58,84245.454,"QHI"
2018-02-28,2018,2,28,59,84245.454,"QHI"
2018-03-01,2018,3,1,60,84245.454,"QHI"
2018-03-02,2018,3,2,61,84245.454,"QHI"
2018-03-03,2018,3,3,62,84245.454,"QHI"
2018-03-04,2018,3,4,63,84245.454,"QHI"
2018-03-05,2018,3,5,64,84245.454,"QHI"
2018-03-06,2018,3,6,65,84245.454,"QHI"
2018-03-07,2018,3,7,66,84245.454,"QHI"
2018-03-08,2018,3,8,67,84245.454,"QHI"
2018-03-09,2018,3,9,68,84245.454,"QHI"
2018-03-10,2018,3,10,69,84245.454,"QHI"
2018-03-11,2018,3,11,70,84245.454,"QHI"
2018-03-12,2018,3,12,71,84245.454,"QHI"
2018-03-13,2018,3,13,72,84245.454,"QHI"
2018-03-14,2018,3,14,73,84245.454,"QHI"
2018-03-15,2018,3,15,74,84245.454,"QHI"
2018-03-16,2018,3,16,75,84245.454,"QHI"
2018-03-17,2018,3,17,76,84245.454,"QHI"
2018-03-18,2018,3,18,77,84245.454,"QHI"
2018-03-19,2018,3,19,78,84245.454,"QHI"
2018-03-20,2018,3,20,79,84245.454,"QHI"
2018-03-21,2018,3,21,80,84245.454,"QHI"
2018-03-22,2018,3,22,81,84245.454,"QHI"
2018-03-23,2018,3,23,82,84245.454,"QHI"
2018-03-24,2018,3,24,83,84245.454,"QHI"
2018-03-25,2018,3,25,84,84245.454,"QHI"
2018-03-26,2018,3,26,85,84245.454,"QHI"
2018-03-27,2018,3,27,86,84245.454,"QHI"
2018-03-28,2018,3,28,87,84245.454,"QHI"
2018-03-29,2018,3,29,88,84245.454,"QHI"
2018-03-30,2018,3,30,89,84245.454,"QHI"
2018-03-31,2018,3,31,90,84245.454,"QHI"
2018-04-01,2018,4,1,91,84245.454,"QHI"
2018-04-02,2018,4,2,92,84245.454,"QHI"
2018-04-03,2018,4,3,93,84245.454,"QHI"
2018-04-04,2018,4,4,94,84245.454,"QHI"
2018-04-05,2018,4,5,95,84245.454,"QHI"
2018-04-06,2018,4,6,96,84245.454,"QHI"
2018-04-07,2018,4,7,97,84245.454,"QHI"
2018-04-08,2018,4,8,98,84245.454,"QHI"
2018-04-09,2018,4,9,99,84245.454,"QHI"
2018-04-10,2018,4,10,100,84245.454,"QHI"
2018-04-11,2018,4,11,101,84245.454,"QHI"
2018-04-12,2018,4,12,102,84245.454,"QHI"
2018-04-13,2018,4,13,103,84245.454,"QHI"
2018-04-14,2018,4,14,104,84245.454,"QHI"
2018-04-15,2018,4,15,105,84245.454,"QHI"
2018-04-16,2018,4,16,106,84245.454,"QHI"
2018-04-17,2018,4,17,107,84245.454,"QHI"
2018-04-18,2018,4,18,108,84245.454,"QHI"
2018-04-19,2018,4,19,109,84245.454,"QHI"
2018-04-20,2018,4,20,110,84245.454,"QHI"
2018-04-21,2018,4,21,111,84245.454,"QHI"
2018-04-22,2018,4,22,112,84245.454,"QHI"
2018-04-23,2018,4,23,113,84245.454,"QHI"
2018-04-24,2018,4,24,114,84245.454,"QHI"
2018-04-25,2018,4,25,115,84245.454,"QHI"
2018-04-26,2018,4,26,116,84245.454,"QHI"
2018-04-27,2018,4,27,117,84245.454,"QHI"
2018-04-28,2018,4,28,118,84245.454,"QHI"
2018-04-29,2018,4,29,119,84245.454,"QHI"
2018-04-30,2018,4,30,120,84245.454,"QHI"
2018-05-01,2018,5,1,121,84245.454,"QHI"
2018-05-02,2018,5,2,122,84245.454,"QHI"
2018-05-03,2018,5,3,123,84245.454,"QHI"
2018-05-04,2018,5,4,124,84245.454,"QHI"
2018-05-05,2018,5,5,125,84245.454,"QHI"
2018-05-06,2018,5,6,126,84245.454,"QHI"
2018-05-07,2018,5,7,127,84245.454,"QHI"
2018-05-08,2018,5,8,128,84245.454,"QHI"
2018-05-09,2018,5,9,129,84245.454,"QHI"
2018-05-10,2018,5,10,130,84245.454,"QHI"
2018-05-11,2018,5,11,131,84245.454,"QHI"
2018-05-12,2018,5,12,132,84245.454,"QHI"
2018-05-13,2018,5,13,133,84245.454,"QHI"
2018-05-14,2018,5,14,134,84245.454,"QHI"
2018-05-15,2018,5,15,135,84245.454,"QHI"
2018-05-16,2018,5,16,136,84245.454,"QHI"
2018-05-17,2018,5,17,137,84245.454,"QHI"
2018-05-18,2018,5,18,138,84245.454,"QHI"
2018-05-19,2018,5,19,139,84245.454,"QHI"
2018-05-20,2018,5,20,140,84245.454,"QHI"
2018-05-21,2018,5,21,141,84245.454,"QHI"
2018-05-22,2018,5,22,142,84245.454,"QHI"
2018-05-23,2018,5,23,143,84245.454,"QHI"
2018-05-24,2018,5,24,144,84245.454,"QHI"
2018-05-25,2018,5,25,145,84245.454,"QHI"
2018-05-26,2018,5,26,146,84245.454,"QHI"
2018-05-27,2018,5,27,147,84245.454,"QHI"
2018-05-28,2018,5,28,148,84245.454,"QHI"
2018-05-29,2018,5,29,149,84245.454,"QHI"
2018-05-30,2018,5,30,150,84245.454,"QHI"
2018-05-31,2018,5,31,151,83668.836,"QHI"
2018-06-01,2018,6,1,152,82104.866,"QHI"
2018-06-02,2018,6,2,153,78383.042,"QHI"
2018-06-03,2018,6,3,154,76156.849,"QHI"
2018-06-04,2018,6,4,155,72889.982,"QHI"
2018-06-05,2018,6,5,156,72372.931,"QHI"
2018-06-06,2018,6,6,157,70211.296,"QHI"
2018-06-07,2018,6,7,158,66882.622,"QHI"
2018-06-08,2018,6,8,159,68042.196,"QHI"
2018-06-09,2018,6,9,160,69779.471,"QHI"
2018-06-10,2018,6,10,161,73609.671,"QHI"
2018-06-11,2018,6,11,162,75791.94,"QHI"
2018-06-12,2018,6,12,163,78850.032,"QHI"
2018-06-13,2018,6,13,164,77198.038,"QHI"
2018-06-14,2018,6,14,165,71870.851,"QHI"
2018-06-15,2018,6,15,166,70691.021,"QHI"
2018-06-16,2018,6,16,167,72374.283,"QHI"
2018-06-17,2018,6,17,168,75106.519,"QHI"
2018-06-18,2018,6,18,169,73970.228,"QHI"
2018-06-19,2018,6,19,170,71873.954,"QHI"
2018-06-20,2018,6,20,171,76276.772,"QHI"
2018-06-21,2018,6,21,172,74272.579,"QHI"
2018-06-22,2018,6,22,173,73039.619,"QHI"
2018-06-23,2018,6,23,174,73039.619,"QHI"
2018-06-24,2018,6,24,175,73048.855,"QHI"
2018-06-25,2018,6,25,176,70824.899,"QHI"
2018-06-26,2018,6,26,177,69823.636,"QHI"
2018-06-27,2018,6,27,178,69244.053,"QHI"
2018-06-28,2018,6,28,179,64202.877,"QHI"
2018-06-29,2018,6,29,180,58873.534,"QHI"
2018-06-30,2018,6,30,181,56167.686,"QHI"
2018-07-01,2018,7,1,182,55643.82,"QHI"
2018-07-02,2018,7,2,183,56096.14,"QHI"
2018-07-03,2018,7,3,184,55470.247,"QHI"
2018-07-04,2018,7,4,185,58258.454,"QHI"
2018-07-05,2018,7,5,186,60832.61,"QHI"
2018-07-06,2018,7,6,187,65340.656,"QHI"
2018-07-07,2018,7,7,188,64338.433,"QHI"
2018-07-08,2018,7,8,189,68739.099,"QHI"
2018-07-09,2018,7,9,190,71231.799,"QHI"
2018-07-10,2018,7,10,191,71811.256,"QHI"
2018-07-11,2018,7,11,192,70810.011,"QHI"
2018-07-12,2018,7,12,193,72302.432,"QHI"
2018-07-13,2018,7,13,194,70224.711,"QHI"
2018-07-14,2018,7,14,195,69227.443,"QHI"
2018-07-15,2018,7,15,196,64340.31,"QHI"
2018-07-16,2018,7,16,197,67232.865,"QHI"
2018-07-17,2018,7,17,198,70305.91,"QHI"
2018-07-18,2018,7,18,199,71299.185,"QHI"
2018-07-19,2018,7,19,200,69314.586,"QHI"
2018-07-20,2018,7,20,201,69830.832,"QHI"
2018-07-21,2018,7,21,202,67017.023,"QHI"
2018-07-22,2018,7,22,203,64211.288,"QHI"
2018-07-23,2018,7,23,204,55939.687,"QHI"
2018-07-24,2018,7,24,205,63154.143,"QHI"
2018-07-25,2018,7,25,206,59261.894,"QHI"
2018-07-26,2018,7,26,207,62046.573,"QHI"
2018-07-27,2018,7,27,208,63162.955,"QHI"
2018-07-28,2018,7,28,209,65958.793,"QHI"
2018-07-29,2018,7,29,210,66531.211,"QHI"
2018-07-30,2018,7,30,211,57704.428,"QHI"
2018-07-31,2018,7,31,212,53296.735,"QHI"
2018-08-01,2018,8,1,213,50472.585,"QHI"
2018-08-02,2018,8,2,214,49311.21,"QHI"
2018-08-03,2018,8,3,215,46040.314,"QHI"
2018-08-04,2018,8,4,216,38319.237,"QHI"
2018-08-05,2018,8,5,217,33369.161,"QHI"
2018-08-06,2018,8,6,218,32233.349,"QHI"
2018-08-07,2018,8,7,219,29427.37,"QHI"
2018-08-08,2018,8,8,220,31124.725,"QHI"
2018-08-09,2018,8,9,221,27215.544,"QHI"
2018-08-10,2018,8,10,222,30058.5,"QHI"
2018-08-11,2018,8,11,223,24427.263,"QHI"
2018-08-12,2018,8,12,224,19468.256,"QHI"
2018-08-13,2018,8,13,225,17238.305,"QHI"
2018-08-14,2018,8,14,226,16667.904,"QHI"
2018-08-15,2018,8,15,227,13912.702,"QHI"
2018-08-16,2018,8,16,228,18346.153,"QHI"
2018-08-17,2018,8,17,229,12201.064,"QHI"
2018-08-18,2018,8,18,230,12808.978,"QHI"
2018-08-19,2018,8,19,231,14906.365,"QHI"
2018-08-20,2018,8,20,232,11671.232,"QHI"
2018-08-21,2018,8,21,233,13899.267,"QHI"
2018-08-22,2018,8,22,234,10585.005,"QHI"
2018-08-23,2018,8,23,235,9419.02,"QHI"
2018-08-24,2018,8,24,236,8335.851,"QHI"
2018-08-25,2018,8,25,237,3909.514,"QHI"
2018-08-26,2018,8,26,238,3346.598,"QHI"
2018-08-27,2018,8,27,239,2800.499,"QHI"
2018-08-28,2018,8,28,240,2779.31,"QHI"
2018-08-29,2018,8,29,241,3925.915,"QHI"
2018-08-30,2018,8,30,242,5045.294,"QHI"
2018-08-31,2018,8,31,243,6704.147,"QHI"
2018-09-01,2018,9,1,244,10051.734,"QHI"
2018-09-02,2018,9,2,245,8389.995,"QHI"
2018-09-03,2018,9,3,246,9473.909,"QHI"
2018-09-04,2018,9,4,247,10072.385,"QHI"
2018-09-05,2018,9,5,248,11179.328,"QHI"
2018-09-06,2018,9,6,249,12825.005,"QHI"
2018-09-07,2018,9,7,250,11721.89,"QHI"
2018-09-08,2018,9,8,251,11138.059,"QHI"
2018-09-09,2018,9,9,252,12221.013,"QHI"
2018-09-10,2018,9,10,253,12819.489,"QHI"
2018-09-11,2018,9,11,254,12752.7,"QHI"
2018-09-12,2018,9,12,255,10002.925,"QHI"
2018-09-13,2018,9,13,256,15581.587,"QHI"
2018-09-14,2018,9,14,257,12187.134,"QHI"
2018-09-15,2018,9,15,258,13296.73,"QHI"
2018-09-16,2018,9,16,259,14425.587,"QHI"
2018-09-17,2018,9,17,260,16629.482,"QHI"
2018-09-18,2018,9,18,261,22038.29,"QHI"
2018-09-19,2018,9,19,262,24278.998,"QHI"
2018-09-20,2018,9,20,263,26462.392,"QHI"
2018-09-21,2018,9,21,264,22712.358,"QHI"
2018-09-22,2018,9,22,265,24980.056,"QHI"
2018-09-23,2018,9,23,266,29165.585,"QHI"
2018-09-24,2018,9,24,267,33083.226,"QHI"
2018-09-25,2018,9,25,268,34676.28,"QHI"
2018-09-26,2018,9,26,269,37525.162,"QHI"
2018-09-27,2018,9,27,270,36378.904,"QHI"
2018-09-28,2018,9,28,271,34140.233,"QHI"
2018-09-29,2018,9,29,272,36795.583,"QHI"
2018-09-30,2018,9,30,273,38416.885,"QHI"
2018-10-01,2018,10,1,274,43907.134,"QHI"
2018-10-02,2018,10,2,275,43430.195,"QHI"
2018-10-03,2018,10,3,276,46168.922,"QHI"
2018-10-04,2018,10,4,277,48356.558,"QHI"
2018-10-05,2018,10,5,278,49958.711,"QHI"
2018-10-06,2018,10,6,279,57588.18,"QHI"
2018-10-07,2018,10,7,280,57593.45,"QHI"
2018-10-08,2018,10,8,281,55450.824,"QHI"
2018-10-09,2018,10,9,282,54894.96,"QHI"
2018-10-10,2018,10,10,283,56493.668,"QHI"
2018-10-11,2018,10,11,284,61491.898,"QHI"
2018-10-12,2018,10,12,285,66496.727,"QHI"
2018-10-13,2018,10,13,286,69319.423,"QHI"
2018-10-14,2018,10,14,287,74819.885,"QHI"
2018-10-15,2018,10,15,288,80922.581,"QHI"
2018-10-16,2018,10,16,289,80922.581,"QHI"
2018-10-17,2018,10,17,290,80922.581,"QHI"
2018-10-18,2018,10,18,291,82024.096,"QHI"
2018-10-19,2018,10,19,292,82024.096,"QHI"
2018-10-20,2018,10,20,293,83672.174,"QHI"
2018-10-21,2018,10,21,294,84245.454,"QHI"
2018-10-22,2018,10,22,295,84245.454,"QHI"
2018-10-23,2018,10,23,296,84245.454,"QHI"
2018-10-24,2018,10,24,297,84245.454,"QHI"
2018-10-25,2018,10,25,298,84245.454,"QHI"
2018-10-26,2018,10,26,299,84245.454,"QHI"
2018-10-27,2018,10,27,300,84245.454,"QHI"
2018-10-28,2018,10,28,301,84245.454,"QHI"
2018-10-29,2018,10,29,302,84245.454,"QHI"
2018-10-30,2018,10,30,303,84245.454,"QHI"
2018-10-31,2018,10,31,304,84245.454,"QHI"
2018-11-01,2018,11,1,305,84245.454,"QHI"
2018-11-02,2018,11,2,306,84245.454,"QHI"
2018-11-03,2018,11,3,307,84245.454,"QHI"
2018-11-04,2018,11,4,308,84245.454,"QHI"
2018-11-05,2018,11,5,309,84245.454,"QHI"
2018-11-06,2018,11,6,310,84245.454,"QHI"
2018-11-07,2018,11,7,311,84245.454,"QHI"
2018-11-08,2018,11,8,312,84245.454,"QHI"
2018-11-09,2018,11,9,313,84245.454,"QHI"
2018-11-10,2018,11,10,314,84245.454,"QHI"
2018-11-11,2018,11,11,315,84245.454,"QHI"
2018-11-12,2018,11,12,316,84245.454,"QHI"
2018-11-13,2018,11,13,317,84245.454,"QHI"
2018-11-14,2018,11,14,318,84245.454,"QHI"
2018-11-15,2018,11,15,319,84245.454,"QHI"
2018-11-16,2018,11,16,320,84245.454,"QHI"
2018-11-17,2018,11,17,321,84245.454,"QHI"
2018-11-18,2018,11,18,322,84245.454,"QHI"
2018-11-19,2018,11,19,323,84245.454,"QHI"
2018-11-20,2018,11,20,324,84245.454,"QHI"
2018-11-21,2018,11,21,325,84245.454,"QHI"
2018-11-22,2018,11,22,326,84245.454,"QHI"
2018-11-23,2018,11,23,327,84245.454,"QHI"
2018-11-24,2018,11,24,328,84245.454,"QHI"
2018-11-25,2018,11,25,329,84245.454,"QHI"
2018-11-26,2018,11,26,330,84245.454,"QHI"
2018-11-27,2018,11,27,331,84245.454,"QHI"
2018-11-28,2018,11,28,332,84245.454,"QHI"
2018-11-29,2018,11,29,333,84245.454,"QHI"
2018-11-30,2018,11,30,334,84245.454,"QHI"
2018-12-01,2018,12,1,335,84245.454,"QHI"
2018-12-02,2018,12,2,336,84245.454,"QHI"
2018-12-03,2018,12,3,337,84245.454,"QHI"
2018-12-04,2018,12,4,338,84245.454,"QHI"
2018-12-05,2018,12,5,339,84245.454,"QHI"
2018-12-06,2018,12,6,340,84245.454,"QHI"
2018-12-07,2018,12,7,341,84245.454,"QHI"
2018-12-08,2018,12,8,342,84245.454,"QHI"
2018-12-09,2018,12,9,343,84245.454,"QHI"
2018-12-10,2018,12,10,344,84245.454,"QHI"
2018-12-11,2018,12,11,345,84245.454,"QHI"
2018-12-12,2018,12,12,346,84245.454,"QHI"
2018-12-13,2018,12,13,347,84245.454,"QHI"
2018-12-14,2018,12,14,348,84245.454,"QHI"
2018-12-15,2018,12,15,349,84245.454,"QHI"
2018-12-16,2018,12,16,350,84245.454,"QHI"
2018-12-17,2018,12,17,351,84245.454,"QHI"
2018-12-18,2018,12,18,352,84245.454,"QHI"
2018-12-19,2018,12,19,353,84245.454,"QHI"
2018-12-20,2018,12,20,354,84245.454,"QHI"
2018-12-21,2018,12,21,355,84245.454,"QHI"
2018-12-22,2018,12,22,356,84245.454,"QHI"
2018-12-23,2018,12,23,357,84245.454,"QHI"
2018-12-24,2018,12,24,358,84245.454,"QHI"
2018-12-25,2018,12,25,359,84245.454,"QHI"
2018-12-26,2018,12,26,360,84245.454,"QHI"
2018-12-27,2018,12,27,361,84245.454,"QHI"
2018-12-28,2018,12,28,362,84245.454,"QHI"
2018-12-29,2018,12,29,363,84245.454,"QHI"
2018-12-30,2018,12,30,364,84245.454,"QHI"
2018-12-31,2018,12,31,365,84245.454,"QHI"
1979-01-02,1979,1,2,2,NA,"QHI"
1979-01-04,1979,1,4,4,NA,"QHI"
1979-01-06,1979,1,6,6,NA,"QHI"
1979-01-08,1979,1,8,8,NA,"QHI"
1979-01-10,1979,1,10,10,NA,"QHI"
1979-01-12,1979,1,12,12,NA,"QHI"
1979-01-14,1979,1,14,14,NA,"QHI"
1979-01-16,1979,1,16,16,NA,"QHI"
1979-01-18,1979,1,18,18,NA,"QHI"
1979-01-20,1979,1,20,20,NA,"QHI"
1979-01-22,1979,1,22,22,NA,"QHI"
1979-01-24,1979,1,24,24,NA,"QHI"
1979-01-26,1979,1,26,26,NA,"QHI"
1979-01-28,1979,1,28,28,NA,"QHI"
1979-01-30,1979,1,30,30,NA,"QHI"
1979-02-01,1979,2,1,32,NA,"QHI"
1979-02-03,1979,2,3,34,NA,"QHI"
1979-02-05,1979,2,5,36,NA,"QHI"
1979-02-07,1979,2,7,38,NA,"QHI"
1979-02-09,1979,2,9,40,NA,"QHI"
1979-02-11,1979,2,11,42,NA,"QHI"
1979-02-13,1979,2,13,44,NA,"QHI"
1979-02-15,1979,2,15,46,NA,"QHI"
1979-02-17,1979,2,17,48,NA,"QHI"
1979-02-19,1979,2,19,50,NA,"QHI"
1979-02-21,1979,2,21,52,NA,"QHI"
1979-02-23,1979,2,23,54,NA,"QHI"
1979-02-25,1979,2,25,56,NA,"QHI"
1979-02-27,1979,2,27,58,NA,"QHI"
1979-03-01,1979,3,1,60,NA,"QHI"
1979-03-03,1979,3,3,62,NA,"QHI"
1979-03-05,1979,3,5,64,NA,"QHI"
1979-03-07,1979,3,7,66,NA,"QHI"
1979-03-09,1979,3,9,68,NA,"QHI"
1979-03-11,1979,3,11,70,NA,"QHI"
1979-03-13,1979,3,13,72,NA,"QHI"
1979-03-15,1979,3,15,74,NA,"QHI"
1979-03-17,1979,3,17,76,NA,"QHI"
1979-03-19,1979,3,19,78,NA,"QHI"
1979-03-21,1979,3,21,80,NA,"QHI"
1979-03-23,1979,3,23,82,NA,"QHI"
1979-03-25,1979,3,25,84,NA,"QHI"
1979-03-27,1979,3,27,86,NA,"QHI"
1979-03-29,1979,3,29,88,NA,"QHI"
1979-03-31,1979,3,31,90,NA,"QHI"
1979-04-02,1979,4,2,92,NA,"QHI"
1979-04-04,1979,4,4,94,NA,"QHI"
1979-04-06,1979,4,6,96,NA,"QHI"
1979-04-08,1979,4,8,98,NA,"QHI"
1979-04-10,1979,4,10,100,NA,"QHI"
1979-04-12,1979,4,12,102,NA,"QHI"
1979-04-14,1979,4,14,104,NA,"QHI"
1979-04-16,1979,4,16,106,NA,"QHI"
1979-04-18,1979,4,18,108,NA,"QHI"
1979-04-20,1979,4,20,110,NA,"QHI"
1979-04-22,1979,4,22,112,NA,"QHI"
1979-04-24,1979,4,24,114,NA,"QHI"
1979-04-26,1979,4,26,116,NA,"QHI"
1979-04-28,1979,4,28,118,NA,"QHI"
1979-04-30,1979,4,30,120,NA,"QHI"
1979-05-02,1979,5,2,122,NA,"QHI"
1979-05-04,1979,5,4,124,NA,"QHI"
1979-05-06,1979,5,6,126,NA,"QHI"
1979-05-08,1979,5,8,128,NA,"QHI"
1979-05-10,1979,5,10,130,NA,"QHI"
1979-05-12,1979,5,12,132,NA,"QHI"
1979-05-14,1979,5,14,134,NA,"QHI"
1979-05-16,1979,5,16,136,NA,"QHI"
1979-05-18,1979,5,18,138,NA,"QHI"
1979-05-20,1979,5,20,140,NA,"QHI"
1979-05-22,1979,5,22,142,NA,"QHI"
1979-05-24,1979,5,24,144,NA,"QHI"
1979-05-26,1979,5,26,146,NA,"QHI"
1979-05-28,1979,5,28,148,NA,"QHI"
1979-05-30,1979,5,30,150,NA,"QHI"
1979-06-01,1979,6,1,152,NA,"QHI"
1979-06-03,1979,6,3,154,NA,"QHI"
1979-06-05,1979,6,5,156,NA,"QHI"
1979-06-07,1979,6,7,158,NA,"QHI"
1979-06-09,1979,6,9,160,NA,"QHI"
1979-06-11,1979,6,11,162,NA,"QHI"
1979-06-13,1979,6,13,164,NA,"QHI"
1979-06-15,1979,6,15,166,NA,"QHI"
1979-06-17,1979,6,17,168,NA,"QHI"
1979-06-19,1979,6,19,170,NA,"QHI"
1979-06-21,1979,6,21,172,NA,"QHI"
1979-06-23,1979,6,23,174,NA,"QHI"
1979-06-25,1979,6,25,176,NA,"QHI"
1979-06-27,1979,6,27,178,NA,"QHI"
1979-06-29,1979,6,29,180,NA,"QHI"
1979-07-01,1979,7,1,182,NA,"QHI"
1979-07-03,1979,7,3,184,NA,"QHI"
1979-07-05,1979,7,5,186,NA,"QHI"
1979-07-07,1979,7,7,188,NA,"QHI"
1979-07-09,1979,7,9,190,NA,"QHI"
1979-07-11,1979,7,11,192,NA,"QHI"
1979-07-13,1979,7,13,194,NA,"QHI"
1979-07-15,1979,7,15,196,NA,"QHI"
1979-07-17,1979,7,17,198,NA,"QHI"
1979-07-19,1979,7,19,200,NA,"QHI"
1979-07-21,1979,7,21,202,NA,"QHI"
1979-07-23,1979,7,23,204,NA,"QHI"
1979-07-25,1979,7,25,206,NA,"QHI"
1979-07-27,1979,7,27,208,NA,"QHI"
1979-07-29,1979,7,29,210,NA,"QHI"
1979-07-31,1979,7,31,212,NA,"QHI"
1979-08-02,1979,8,2,214,NA,"QHI"
1979-08-04,1979,8,4,216,NA,"QHI"
1979-08-06,1979,8,6,218,NA,"QHI"
1979-08-08,1979,8,8,220,NA,"QHI"
1979-08-10,1979,8,10,222,NA,"QHI"
1979-08-12,1979,8,12,224,NA,"QHI"
1979-08-14,1979,8,14,226,NA,"QHI"
1979-08-16,1979,8,16,228,NA,"QHI"
1979-08-18,1979,8,18,230,NA,"QHI"
1979-08-20,1979,8,20,232,NA,"QHI"
1979-08-22,1979,8,22,234,NA,"QHI"
