"site_name","date","year","month","day","doy","temp"
"BARROW",2011-07-18,2011,7,18,"199",3.5
"BARROW",2011-07-19,2011,7,19,"200",7.8
"BARROW",2011-07-20,2011,7,20,"201",12.4
"BARROW",2011-07-21,2011,7,21,"202",8.3
"BARROW",2011-07-22,2011,7,22,"203",6.1
"BARROW",2011-07-23,2011,7,23,"204",6.8
"BARROW",2011-07-24,2011,7,24,"205",6.1
"BARROW",2011-07-25,2011,7,25,"206",5.5
"BARROW",2011-07-26,2011,7,26,"207",4.6
"BARROW",2011-07-27,2011,7,27,"208",5.4
"BARROW",2011-07-28,2011,7,28,"209",9.1
"BARROW",2011-07-29,2011,7,29,"210",8.2
"BARROW",2011-07-30,2011,7,30,"211",5.7
"BARROW",2011-07-31,2011,7,31,"212",5.5
"BARROW",2011-08-01,2011,8,1,"213",6.7
"BARROW",2011-08-02,2011,8,2,"214",6.2
"BARROW",2011-08-03,2011,8,3,"215",6.7
"BARROW",2011-08-04,2011,8,4,"216",7
"BARROW",2011-08-05,2011,8,5,"217",8.1
"BARROW",2011-08-06,2011,8,6,"218",10.2
"BARROW",2011-08-07,2011,8,7,"219",9.7
"BARROW",2011-08-08,2011,8,8,"220",6.9
"BARROW",2011-08-09,2011,8,9,"221",6.7
"BARROW",2011-08-10,2011,8,10,"222",6.3
"BARROW",2011-08-11,2011,8,11,"223",5.1
"BARROW",2011-08-12,2011,8,12,"224",5.4
"BARROW",2011-08-13,2011,8,13,"225",5.8
"BARROW",2011-08-14,2011,8,14,"226",5.5
"BARROW",2011-08-15,2011,8,15,"227",4.2
"BARROW",2011-08-16,2011,8,16,"228",3.9
"BARROW",2011-08-17,2011,8,17,"229",3.8
"BARROW",2011-08-18,2011,8,18,"230",3.3
"BARROW",2011-08-19,2011,8,19,"231",2.8
"BARROW",2011-08-20,2011,8,20,"232",3.4
"BARROW",2011-08-21,2011,8,21,"233",4.2
"BARROW",2011-08-22,2011,8,22,"234",4
"BARROW",2011-08-23,2011,8,23,"235",3.2
"BARROW",2011-08-24,2011,8,24,"236",2.3
"BARROW",2011-08-25,2011,8,25,"237",3
"BARROW",2011-08-26,2011,8,26,"238",5.7
"BARROW",2011-08-27,2011,8,27,"239",6.4
"BARROW",2011-08-28,2011,8,28,"240",5.5
"BARROW",2011-08-29,2011,8,29,"241",5.6
"BARROW",2011-08-30,2011,8,30,"242",4
"BARROW",2011-08-31,2011,8,31,"243",6.9
"BARROW",2011-09-01,2011,9,1,"244",5.4
"BARROW",2011-09-02,2011,9,2,"245",5.6
"BARROW",2011-09-03,2011,9,3,"246",6.1
"BARROW",2011-09-04,2011,9,4,"247",5
"BARROW",2011-09-05,2011,9,5,"248",4.9
"BARROW",2011-09-06,2011,9,6,"249",4.2
"BARROW",2011-09-07,2011,9,7,"250",3.9
"BARROW",2011-09-08,2011,9,8,"251",3.2
"BARROW",2011-09-09,2011,9,9,"252",1.9
"BARROW",2011-09-10,2011,9,10,"253",4.1
"BARROW",2011-09-11,2011,9,11,"254",7.8
"BARROW",2011-09-12,2011,9,12,"255",5.9
"BARROW",2011-09-13,2011,9,13,"256",6.1
"BARROW",2011-09-14,2011,9,14,"257",5.7
"BARROW",2011-09-15,2011,9,15,"258",4.9
"BARROW",2011-09-16,2011,9,16,"259",3.5
"BARROW",2011-09-17,2011,9,17,"260",2.9
"BARROW",2011-09-18,2011,9,18,"261",2.2
"BARROW",2011-09-19,2011,9,19,"262",1.7
"BARROW",2011-09-20,2011,9,20,"263",0.6
"BARROW",2011-09-21,2011,9,21,"264",1.9
"BARROW",2011-09-22,2011,9,22,"265",2
"BARROW",2011-09-23,2011,9,23,"266",1.4
"BARROW",2011-09-24,2011,9,24,"267",0.2
"BARROW",2011-09-25,2011,9,25,"268",-0.1
"BARROW",2011-09-26,2011,9,26,"269",0.1
"BARROW",2011-09-27,2011,9,27,"270",-0.6
"BARROW",2011-09-28,2011,9,28,"271",-1
"BARROW",2011-09-29,2011,9,29,"272",-0.7
"BARROW",2011-09-30,2011,9,30,"273",-1.1
"BARROW",2011-10-01,2011,10,1,"274",-2.7
"BARROW",2011-10-02,2011,10,2,"275",-3.9
"BARROW",2011-10-03,2011,10,3,"276",-2.7
"BARROW",2011-10-04,2011,10,4,"277",-0.4
"BARROW",2011-10-05,2011,10,5,"278",-1.3
"BARROW",2011-10-06,2011,10,6,"279",-5.6
"BARROW",2011-10-07,2011,10,7,"280",-1.4
"BARROW",2011-10-08,2011,10,8,"281",-1.6
"BARROW",2011-10-09,2011,10,9,"282",-2.4
"BARROW",2011-10-10,2011,10,10,"283",-4.6
"BARROW",2011-10-11,2011,10,11,"284",-4.1
"BARROW",2011-10-12,2011,10,12,"285",-2.9
"BARROW",2011-10-13,2011,10,13,"286",-3.1
"BARROW",2011-10-14,2011,10,14,"287",-1.6
"BARROW",2011-10-15,2011,10,15,"288",-2
"BARROW",2011-10-16,2011,10,16,"289",-1.5
"BARROW",2011-10-17,2011,10,17,"290",-1
"BARROW",2011-10-18,2011,10,18,"291",-0.7
"BARROW",2011-10-19,2011,10,19,"292",-1.8
"BARROW",2011-10-20,2011,10,20,"293",-1.6
"BARROW",2011-10-21,2011,10,21,"294",-1.8
"BARROW",2011-10-22,2011,10,22,"295",-3.5
"BARROW",2011-10-23,2011,10,23,"296",-6
"BARROW",2011-10-24,2011,10,24,"297",-7.9
"BARROW",2011-10-25,2011,10,25,"298",-7.9
"BARROW",2011-10-26,2011,10,26,"299",-7.9
"BARROW",2011-10-27,2011,10,27,"300",-7.2
"BARROW",2011-10-28,2011,10,28,"301",-7.8
"BARROW",2011-10-29,2011,10,29,"302",-8.8
"BARROW",2011-10-30,2011,10,30,"303",-9.3
"BARROW",2011-10-31,2011,10,31,"304",-5.2
"BARROW",2011-11-01,2011,11,1,"305",-5.7
"BARROW",2011-11-02,2011,11,2,"306",NA
"BARROW",2011-11-03,2011,11,3,"307",-5.2
"BARROW",2011-11-04,2011,11,4,"308",-9.6
"BARROW",2011-11-05,2011,11,5,"309",-11.8
"BARROW",2011-11-06,2011,11,6,"310",-22.7
"BARROW",2011-11-07,2011,11,7,"311",-11.7
"BARROW",2011-11-08,2011,11,8,"312",-18.5
"BARROW",2011-11-09,2011,11,9,"313",-16.8
"BARROW",2011-11-10,2011,11,10,"314",-10.4
"BARROW",2011-11-11,2011,11,11,"315",NA
"BARROW",2011-11-12,2011,11,12,"316",-18.1
"BARROW",2011-11-13,2011,11,13,"317",-18.1
"BARROW",2011-11-14,2011,11,14,"318",-16.2
"BARROW",2011-11-15,2011,11,15,"319",-13.5
"BARROW",2011-11-16,2011,11,16,"320",-11.8
"BARROW",2011-11-17,2011,11,17,"321",NA
"BARROW",2011-11-18,2011,11,18,"322",-21.3
"BARROW",2011-11-19,2011,11,19,"323",-13
"BARROW",2011-11-20,2011,11,20,"324",-18.7
"BARROW",2011-11-21,2011,11,21,"325",-25.1
"BARROW",2011-11-22,2011,11,22,"326",-25.8
"BARROW",2011-11-23,2011,11,23,"327",-29
"BARROW",2011-11-24,2011,11,24,"328",-28.2
"BARROW",2011-11-25,2011,11,25,"329",-22.5
"BARROW",2011-11-26,2011,11,26,"330",-22.5
"BARROW",2011-11-27,2011,11,27,"331",-25.6
"BARROW",2011-11-28,2011,11,28,"332",-24.9
"BARROW",2011-11-29,2011,11,29,"333",NA
"BARROW",2011-11-30,2011,11,30,"334",NA
"BARROW",2011-12-01,2011,12,1,"335",-19.1
"BARROW",2011-12-02,2011,12,2,"336",-21.4
"BARROW",2011-12-03,2011,12,3,"337",-23.2
"BARROW",2011-12-04,2011,12,4,"338",-20.4
"BARROW",2011-12-05,2011,12,5,"339",-17.7
"BARROW",2011-12-06,2011,12,6,"340",-21
"BARROW",2011-12-07,2011,12,7,"341",-26
"BARROW",2011-12-08,2011,12,8,"342",-16.9
"BARROW",2011-12-09,2011,12,9,"343",-16.3
"BARROW",2011-12-10,2011,12,10,"344",-19.3
"BARROW",2011-12-11,2011,12,11,"345",-15.7
"BARROW",2011-12-12,2011,12,12,"346",-18
"BARROW",2011-12-13,2011,12,13,"347",-23.4
"BARROW",2011-12-14,2011,12,14,"348",-26.2
"BARROW",2011-12-15,2011,12,15,"349",-22.9
"BARROW",2011-12-16,2011,12,16,"350",-25.2
"BARROW",2011-12-17,2011,12,17,"351",-24.5
"BARROW",2011-12-18,2011,12,18,"352",-23.5
"BARROW",2011-12-19,2011,12,19,"353",-24.8
"BARROW",2011-12-20,2011,12,20,"354",NA
"BARROW",2011-12-21,2011,12,21,"355",-29
"BARROW",2011-12-22,2011,12,22,"356",-25.9
"BARROW",2011-12-23,2011,12,23,"357",-24.6
"BARROW",2011-12-24,2011,12,24,"358",-25.5
"BARROW",2011-12-25,2011,12,25,"359",-24
"BARROW",2011-12-26,2011,12,26,"360",-25.4
"BARROW",2011-12-27,2011,12,27,"361",-24.5
"BARROW",2011-12-28,2011,12,28,"362",-22.3
"BARROW",2011-12-29,2011,12,29,"363",-23.5
"BARROW",2011-12-30,2011,12,30,"364",-23.6
"BARROW",2011-12-31,2011,12,31,"365",-26.6
"BARROW",2012-01-01,2012,1,1,"001",-32
"BARROW",2012-01-02,2012,1,2,"002",-28.9
"BARROW",2012-01-03,2012,1,3,"003",-26.1
"BARROW",2012-01-04,2012,1,4,"004",-24.6
"BARROW",2012-01-05,2012,1,5,"005",-21.7
"BARROW",2012-01-06,2012,1,6,"006",-27.1
"BARROW",2012-01-07,2012,1,7,"007",-24.9
"BARROW",2012-01-08,2012,1,8,"008",-20.5
"BARROW",2012-01-09,2012,1,9,"009",-23.6
"BARROW",2012-01-10,2012,1,10,"010",-33.9
"BARROW",2012-01-11,2012,1,11,"011",-31.1
"BARROW",2012-01-12,2012,1,12,"012",-32.7
"BARROW",2012-01-13,2012,1,13,"013",-29.4
"BARROW",2012-01-14,2012,1,14,"014",-27.7
"BARROW",2012-01-15,2012,1,15,"015",-32.8
"BARROW",2012-01-16,2012,1,16,"016",-28
"BARROW",2012-01-17,2012,1,17,"017",-26.7
"BARROW",2012-01-18,2012,1,18,"018",-21.4
"BARROW",2012-01-19,2012,1,19,"019",-19.3
"BARROW",2012-01-20,2012,1,20,"020",-19.4
"BARROW",2012-01-21,2012,1,21,"021",-22.1
"BARROW",2012-01-22,2012,1,22,"022",-29.5
"BARROW",2012-01-23,2012,1,23,"023",-35.3
"BARROW",2012-01-24,2012,1,24,"024",-36.9
"BARROW",2012-01-25,2012,1,25,"025",-32.5
"BARROW",2012-01-26,2012,1,26,"026",-33.4
"BARROW",2012-01-27,2012,1,27,"027",-34.1
"BARROW",2012-01-28,2012,1,28,"028",-34
"BARROW",2012-01-29,2012,1,29,"029",-29.9
"BARROW",2012-01-30,2012,1,30,"030",-34.1
"BARROW",2012-01-31,2012,1,31,"031",-38.7
"BARROW",2012-02-01,2012,2,1,"032",-37.5
"BARROW",2012-02-02,2012,2,2,"033",-37.5
"BARROW",2012-02-03,2012,2,3,"034",-30.2
"BARROW",2012-02-04,2012,2,4,"035",-36.5
"BARROW",2012-02-05,2012,2,5,"036",-26.8
"BARROW",2012-02-06,2012,2,6,"037",-18.7
"BARROW",2012-02-07,2012,2,7,"038",-14.3
"BARROW",2012-02-08,2012,2,8,"039",-19.3
"BARROW",2012-02-09,2012,2,9,"040",-18.6
"BARROW",2012-02-10,2012,2,10,"041",-15.8
"BARROW",2012-02-11,2012,2,11,"042",-13.6
"BARROW",2012-02-12,2012,2,12,"043",-16.5
"BARROW",2012-02-13,2012,2,13,"044",-15.9
"BARROW",2012-02-14,2012,2,14,"045",-18.5
"BARROW",2012-02-15,2012,2,15,"046",-20.8
"BARROW",2012-02-16,2012,2,16,"047",-16.8
"BARROW",2012-02-17,2012,2,17,"048",-17.9
"BARROW",2012-02-18,2012,2,18,"049",-23.5
"BARROW",2012-02-19,2012,2,19,"050",-21.6
"BARROW",2012-02-20,2012,2,20,"051",-22.3
"BARROW",2012-02-21,2012,2,21,"052",-22.5
"BARROW",2012-02-22,2012,2,22,"053",-23.2
"BARROW",2012-02-23,2012,2,23,"054",-24.1
"BARROW",2012-02-24,2012,2,24,"055",-29.6
"BARROW",2012-02-25,2012,2,25,"056",-33.6
"BARROW",2012-02-26,2012,2,26,"057",-33.5
"BARROW",2012-02-27,2012,2,27,"058",-34.5
"BARROW",2012-02-28,2012,2,28,"059",-33.7
"BARROW",2012-02-29,2012,2,29,"060",-33.4
"BARROW",2012-03-01,2012,3,1,"061",-34.6
"BARROW",2012-03-02,2012,3,2,"062",-31.2
"BARROW",2012-03-03,2012,3,3,"063",-33.9
"BARROW",2012-03-04,2012,3,4,"064",-31.3
"BARROW",2012-03-05,2012,3,5,"065",-34
"BARROW",2012-03-06,2012,3,6,"066",-33.5
"BARROW",2012-03-07,2012,3,7,"067",-29.6
"BARROW",2012-03-08,2012,3,8,"068",-30.3
"BARROW",2012-03-09,2012,3,9,"069",-32.5
"BARROW",2012-03-10,2012,3,10,"070",-30.8
"BARROW",2012-03-11,2012,3,11,"071",-21.5
"BARROW",2012-03-12,2012,3,12,"072",-21.8
"BARROW",2012-03-13,2012,3,13,"073",-28.5
"BARROW",2012-03-14,2012,3,14,"074",-32.7
"BARROW",2012-03-15,2012,3,15,"075",-33
"BARROW",2012-03-16,2012,3,16,"076",-33.8
"BARROW",2012-03-17,2012,3,17,"077",-33.7
"BARROW",2012-03-18,2012,3,18,"078",-33
"BARROW",2012-03-19,2012,3,19,"079",-33.5
"BARROW",2012-03-20,2012,3,20,"080",-33.6
"BARROW",2012-03-21,2012,3,21,"081",-33.8
"BARROW",2012-03-22,2012,3,22,"082",-32.5
"BARROW",2012-03-23,2012,3,23,"083",-31
"BARROW",2012-03-24,2012,3,24,"084",-26.1
"BARROW",2012-03-25,2012,3,25,"085",-27.1
"BARROW",2012-03-26,2012,3,26,"086",-28.3
"BARROW",2012-03-27,2012,3,27,"087",-29.9
"BARROW",2012-03-28,2012,3,28,"088",-29.1
"BARROW",2012-03-29,2012,3,29,"089",-28
"BARROW",2012-03-30,2012,3,30,"090",-25.9
"BARROW",2012-03-31,2012,3,31,"091",-28.9
"BARROW",2012-04-01,2012,4,1,"092",-29
"BARROW",2012-04-02,2012,4,2,"093",-28.2
"BARROW",2012-04-03,2012,4,3,"094",-22.1
"BARROW",2012-04-04,2012,4,4,"095",-20.9
"BARROW",2012-04-05,2012,4,5,"096",-22.9
"BARROW",2012-04-06,2012,4,6,"097",-17.6
"BARROW",2012-04-07,2012,4,7,"098",-17.1
"BARROW",2012-04-08,2012,4,8,"099",-22.6
"BARROW",2012-04-09,2012,4,9,"100",-20.2
"BARROW",2012-04-10,2012,4,10,"101",-15.1
"BARROW",2012-04-11,2012,4,11,"102",-13.1
"BARROW",2012-04-12,2012,4,12,"103",-15.6
"BARROW",2012-04-13,2012,4,13,"104",-12.6
"BARROW",2012-04-14,2012,4,14,"105",-12
"BARROW",2012-04-15,2012,4,15,"106",-11.7
"BARROW",2012-04-16,2012,4,16,"107",-8.3
"BARROW",2012-04-17,2012,4,17,"108",-8.7
"BARROW",2012-04-18,2012,4,18,"109",-9.5
"BARROW",2012-04-19,2012,4,19,"110",-15
"BARROW",2012-04-20,2012,4,20,"111",-13
"BARROW",2012-04-21,2012,4,21,"112",-15.8
"BARROW",2012-04-22,2012,4,22,"113",-14.9
"BARROW",2012-04-23,2012,4,23,"114",-12.6
"BARROW",2012-04-24,2012,4,24,"115",-9.8
"BARROW",2012-04-25,2012,4,25,"116",-9.6
"BARROW",2012-04-26,2012,4,26,"117",-11.1
"BARROW",2012-04-27,2012,4,27,"118",-10.3
"BARROW",2012-04-28,2012,4,28,"119",-10.1
"BARROW",2012-04-29,2012,4,29,"120",-11.2
"BARROW",2012-04-30,2012,4,30,"121",-11.8
"BARROW",2012-05-01,2012,5,1,"122",-12.4
"BARROW",2012-05-02,2012,5,2,"123",-12.6
"BARROW",2012-05-03,2012,5,3,"124",-12.2
"BARROW",2012-05-04,2012,5,4,"125",-13.6
"BARROW",2012-05-05,2012,5,5,"126",-15.3
"BARROW",2012-05-06,2012,5,6,"127",-19.2
"BARROW",2012-05-07,2012,5,7,"128",-16.5
"BARROW",2012-05-08,2012,5,8,"129",-14.9
"BARROW",2012-05-09,2012,5,9,"130",-10.3
"BARROW",2012-05-10,2012,5,10,"131",-9
"BARROW",2012-05-11,2012,5,11,"132",-4.8
"BARROW",2012-05-12,2012,5,12,"133",-3.9
"BARROW",2012-05-13,2012,5,13,"134",-4
"BARROW",2012-05-14,2012,5,14,"135",-3.7
"BARROW",2012-05-15,2012,5,15,"136",-3.7
"BARROW",2012-05-16,2012,5,16,"137",-5.2
"BARROW",2012-05-17,2012,5,17,"138",-0.8
"BARROW",2012-05-18,2012,5,18,"139",1.3
"BARROW",2012-05-19,2012,5,19,"140",0
"BARROW",2012-05-20,2012,5,20,"141",0
"BARROW",2012-05-21,2012,5,21,"142",-0.6
"BARROW",2012-05-22,2012,5,22,"143",-1.9
"BARROW",2012-05-23,2012,5,23,"144",NA
"BARROW",2012-05-24,2012,5,24,"145",NA
"BARROW",2012-05-25,2012,5,25,"146",NA
"BARROW",2012-05-26,2012,5,26,"147",NA
"BARROW",2012-05-27,2012,5,27,"148",-3.9
"BARROW",2012-05-28,2012,5,28,"149",-3.6
"BARROW",2012-05-29,2012,5,29,"150",-2.8
"BARROW",2012-05-30,2012,5,30,"151",0.3
"BARROW",2012-05-31,2012,5,31,"152",-1.1
"BARROW",2012-06-01,2012,6,1,"153",-0.1
"BARROW",2012-06-02,2012,6,2,"154",-0.2
"BARROW",2012-06-03,2012,6,3,"155",0.3
"BARROW",2012-06-04,2012,6,4,"156",-0.7
"BARROW",2012-06-05,2012,6,5,"157",-0.5
"BARROW",2012-06-06,2012,6,6,"158",-0.2
"BARROW",2012-06-07,2012,6,7,"159",0.5
"BARROW",2012-06-08,2012,6,8,"160",1.3
"BARROW",2012-06-09,2012,6,9,"161",2.1
"BARROW",2012-06-10,2012,6,10,"162",2.2
"BARROW",2012-06-11,2012,6,11,"163",2.1
"BARROW",2012-06-12,2012,6,12,"164",0.6
"BARROW",2012-06-13,2012,6,13,"165",0.2
"BARROW",2012-06-14,2012,6,14,"166",1.4
"BARROW",2012-06-15,2012,6,15,"167",2.3
"BARROW",2012-06-16,2012,6,16,"168",2.7
"BARROW",2012-06-17,2012,6,17,"169",0.7
"BARROW",2012-06-18,2012,6,18,"170",2.9
"BARROW",2012-06-19,2012,6,19,"171",6.2
"BARROW",2012-06-20,2012,6,20,"172",7.1
"BARROW",2012-06-21,2012,6,21,"173",6.3
"BARROW",2012-06-22,2012,6,22,"174",5.7
"BARROW",2012-06-23,2012,6,23,"175",4.5
"BARROW",2012-06-24,2012,6,24,"176",3.5
"BARROW",2012-06-25,2012,6,25,"177",2.3
"BARROW",2012-06-26,2012,6,26,"178",0.9
"BARROW",2012-06-27,2012,6,27,"179",1.3
"BARROW",2012-06-28,2012,6,28,"180",2.1
"BARROW",2012-06-29,2012,6,29,"181",2.2
"BARROW",2012-06-30,2012,6,30,"182",1.9
"BARROW",2012-07-01,2012,7,1,"183",2
"BARROW",2012-07-02,2012,7,2,"184",1.6
"BARROW",2012-07-03,2012,7,3,"185",1.8
"BARROW",2012-07-04,2012,7,4,"186",4.2
"BARROW",2012-07-05,2012,7,5,"187",4.6
"BARROW",2012-07-06,2012,7,6,"188",3.4
"BARROW",2012-07-07,2012,7,7,"189",3.4
"BARROW",2012-07-08,2012,7,8,"190",4.8
"BARROW",2012-07-09,2012,7,9,"191",3.1
"BARROW",2012-07-10,2012,7,10,"192",5.1
"BARROW",2012-07-11,2012,7,11,"193",6.7
"BARROW",2012-07-12,2012,7,12,"194",10
"BARROW",2012-07-13,2012,7,13,"195",7.1
"BARROW",2012-07-14,2012,7,14,"196",3.8
"BARROW",2012-07-15,2012,7,15,"197",10.6
"BARROW",2012-07-16,2012,7,16,"198",8.8
"BARROW",2012-07-17,2012,7,17,"199",3.3
"BARROW",2012-07-18,2012,7,18,"200",0.6
"BARROW",2012-07-19,2012,7,19,"201",1.2
"BARROW",2012-07-20,2012,7,20,"202",4
"BARROW",2012-07-21,2012,7,21,"203",0
"BARROW",2012-07-22,2012,7,22,"204",6.9
"BARROW",2012-07-23,2012,7,23,"205",11.6
"BARROW",2012-07-24,2012,7,24,"206",10.1
"BARROW",2012-07-25,2012,7,25,"207",9.6
"BARROW",2012-07-26,2012,7,26,"208",8.8
"BARROW",2012-07-27,2012,7,27,"209",8.9
"BARROW",2012-07-28,2012,7,28,"210",8.5
"BARROW",2012-07-29,2012,7,29,"211",7.8
"BARROW",2012-07-30,2012,7,30,"212",7.7
"BARROW",2012-07-31,2012,7,31,"213",3.1
"BARROW",2012-08-01,2012,8,1,"214",8.6
"BARROW",2012-08-02,2012,8,2,"215",5
"BARROW",2012-08-03,2012,8,3,"216",5.1
"BARROW",2012-08-04,2012,8,4,"217",7.3
"BARROW",2012-08-05,2012,8,5,"218",10.7
"BARROW",2012-08-06,2012,8,6,"219",4.6
"BARROW",2012-08-07,2012,8,7,"220",4
"BARROW",2012-08-08,2012,8,8,"221",3.2
"BARROW",2012-08-09,2012,8,9,"222",7.2
"BARROW",2012-08-10,2012,8,10,"223",0.6
"BARROW",2012-08-11,2012,8,11,"224",0.4
"BARROW",2012-08-12,2012,8,12,"225",4.6
"BARROW",2012-08-13,2012,8,13,"226",9.3
"BARROW",2012-08-14,2012,8,14,"227",11.5
"BARROW",2012-08-15,2012,8,15,"228",11.8
"BARROW",2012-08-16,2012,8,16,"229",12.8
"BARROW",2012-08-17,2012,8,17,"230",12.2
"BARROW",2012-08-18,2012,8,18,"231",11.9
"BARROW",2012-08-19,2012,8,19,"232",12.8
"BARROW",2012-08-20,2012,8,20,"233",12.8
"BARROW",2012-08-21,2012,8,21,"234",7.1
"BARROW",2012-08-22,2012,8,22,"235",11.6
"BARROW",2012-08-23,2012,8,23,"236",11.4
"BARROW",2012-08-24,2012,8,24,"237",8.1
"BARROW",2012-08-25,2012,8,25,"238",10.3
"BARROW",2012-08-26,2012,8,26,"239",7.9
"BARROW",2012-08-27,2012,8,27,"240",4.2
"BARROW",2012-08-28,2012,8,28,"241",3
"BARROW",2012-08-29,2012,8,29,"242",4.1
"BARROW",2012-08-30,2012,8,30,"243",3.2
"BARROW",2012-08-31,2012,8,31,"244",2.4
"BARROW",2012-09-01,2012,9,1,"245",3.5
"BARROW",2012-09-02,2012,9,2,"246",2
"BARROW",2012-09-03,2012,9,3,"247",2.6
"BARROW",2012-09-04,2012,9,4,"248",4.7
"BARROW",2012-09-05,2012,9,5,"249",5.2
"BARROW",2012-09-06,2012,9,6,"250",2.4
"BARROW",2012-09-07,2012,9,7,"251",1.4
"BARROW",2012-09-08,2012,9,8,"252",0.4
"BARROW",2012-09-09,2012,9,9,"253",1
"BARROW",2012-09-10,2012,9,10,"254",0.7
"BARROW",2012-09-11,2012,9,11,"255",1.5
"BARROW",2012-09-12,2012,9,12,"256",2.5
"BARROW",2012-09-13,2012,9,13,"257",1.3
"BARROW",2012-09-14,2012,9,14,"258",0.8
"BARROW",2012-09-15,2012,9,15,"259",1.1
"BARROW",2012-09-16,2012,9,16,"260",1.7
"BARROW",2012-09-17,2012,9,17,"261",3.3
"BARROW",2012-09-18,2012,9,18,"262",3.3
"BARROW",2012-09-19,2012,9,19,"263",1.6
"BARROW",2012-09-20,2012,9,20,"264",2.8
"BARROW",2012-09-21,2012,9,21,"265",1.9
"BARROW",2012-09-22,2012,9,22,"266",2
"BARROW",2012-09-23,2012,9,23,"267",3.5
"BARROW",2012-09-24,2012,9,24,"268",3.5
"BARROW",2012-09-25,2012,9,25,"269",1.2
"BARROW",2012-09-26,2012,9,26,"270",NA
"BARROW",2012-09-27,2012,9,27,"271",-0.9
"BARROW",2012-09-28,2012,9,28,"272",0.3
"BARROW",2012-09-29,2012,9,29,"273",-0.3
"BARROW",2012-09-30,2012,9,30,"274",-0.5
"BARROW",2012-10-01,2012,10,1,"275",-0.1
"BARROW",2012-10-02,2012,10,2,"276",-0.4
"BARROW",2012-10-03,2012,10,3,"277",2.1
"BARROW",2012-10-04,2012,10,4,"278",1.3
"BARROW",2012-10-05,2012,10,5,"279",1.7
"BARROW",2012-10-06,2012,10,6,"280",1.8
"BARROW",2012-10-07,2012,10,7,"281",1.5
"BARROW",2012-10-08,2012,10,8,"282",0.3
"BARROW",2012-10-09,2012,10,9,"283",0.5
"BARROW",2012-10-10,2012,10,10,"284",-0.8
"BARROW",2012-10-11,2012,10,11,"285",-2.6
"BARROW",2012-10-12,2012,10,12,"286",-0.8
"BARROW",2012-10-13,2012,10,13,"287",-1.1
"BARROW",2012-10-14,2012,10,14,"288",-3
"BARROW",2012-10-15,2012,10,15,"289",-6.3
"BARROW",2012-10-16,2012,10,16,"290",-2.5
"BARROW",2012-10-17,2012,10,17,"291",-1.5
"BARROW",2012-10-18,2012,10,18,"292",-1.1
"BARROW",2012-10-19,2012,10,19,"293",-3.1
"BARROW",2012-10-20,2012,10,20,"294",-10.7
"BARROW",2012-10-21,2012,10,21,"295",-2.3
"BARROW",2012-10-22,2012,10,22,"296",-8.7
"BARROW",2012-10-23,2012,10,23,"297",-0.7
"BARROW",2012-10-24,2012,10,24,"298",-1.9
"BARROW",2012-10-25,2012,10,25,"299",-1.3
"BARROW",2012-10-26,2012,10,26,"300",-1.3
"BARROW",2012-10-27,2012,10,27,"301",-0.7
"BARROW",2012-10-28,2012,10,28,"302",-2.4
"BARROW",2012-10-29,2012,10,29,"303",-3.7
"BARROW",2012-10-30,2012,10,30,"304",-4
"BARROW",2012-10-31,2012,10,31,"305",-5.7
"BARROW",2012-11-01,2012,11,1,"306",-4.7
"BARROW",2012-11-02,2012,11,2,"307",-8.6
"BARROW",2012-11-03,2012,11,3,"308",-12.9
"BARROW",2012-11-04,2012,11,4,"309",-17.3
"BARROW",2012-11-05,2012,11,5,"310",-9.6
"BARROW",2012-11-06,2012,11,6,"311",-18.2
"BARROW",2012-11-07,2012,11,7,"312",-5
"BARROW",2012-11-08,2012,11,8,"313",-8
"BARROW",2012-11-09,2012,11,9,"314",-4.4
"BARROW",2012-11-10,2012,11,10,"315",-6.3
"BARROW",2012-11-11,2012,11,11,"316",-8.5
"BARROW",2012-11-12,2012,11,12,"317",-10.4
"BARROW",2012-11-13,2012,11,13,"318",-10.8
"BARROW",2012-11-14,2012,11,14,"319",-15.3
"BARROW",2012-11-15,2012,11,15,"320",-13.6
"BARROW",2012-11-16,2012,11,16,"321",-14.5
"BARROW",2012-11-17,2012,11,17,"322",-16.2
"BARROW",2012-11-18,2012,11,18,"323",-15.1
"BARROW",2012-11-19,2012,11,19,"324",-16.7
"BARROW",2012-11-20,2012,11,20,"325",-20.7
"BARROW",2012-11-21,2012,11,21,"326",-17.3
"BARROW",2012-11-22,2012,11,22,"327",-17.2
"BARROW",2012-11-23,2012,11,23,"328",-22.1
"BARROW",2012-11-24,2012,11,24,"329",-23.2
"BARROW",2012-11-25,2012,11,25,"330",-16.6
"BARROW",2012-11-26,2012,11,26,"331",-15.4
"BARROW",2012-11-27,2012,11,27,"332",-20.9
"BARROW",2012-11-28,2012,11,28,"333",-19.5
"BARROW",2012-11-29,2012,11,29,"334",-13.5
"BARROW",2012-11-30,2012,11,30,"335",-13.5
"BARROW",2012-12-01,2012,12,1,"336",-14.2
"BARROW",2012-12-02,2012,12,2,"337",-15.1
"BARROW",2012-12-03,2012,12,3,"338",-15.7
"BARROW",2012-12-04,2012,12,4,"339",-17.5
"BARROW",2012-12-05,2012,12,5,"340",-16.4
"BARROW",2012-12-06,2012,12,6,"341",-16
"BARROW",2012-12-07,2012,12,7,"342",-23.8
"BARROW",2012-12-08,2012,12,8,"343",-24.3
